left,left_label,right,right_label,weight
http://sweetontology.net/realmClimateZone#D,,CHEBI:36367,down quark,-50
http://sweetontology.net/realmClimateZone#D,,UO:0000296,deci,-50
http://sweetontology.net/realmClimateZone#Dfa,,CHEBI:23716,difluoroacetic acid,-50
http://sweetontology.net/realmClimateZone#Dfb,,CHEBI:53049,"1-fluoro-2,4-dinitrobenzene",-50
http://sweetontology.net/realmClimateZone#E,,CHEBI:10545,electron,-50
http://sweetontology.net/realmClimateZone#E,,CHEBI:16015,L-glutamic acid,-50
http://sweetontology.net/realmClimateZone#E,,CHEBI:18237,glutamic acid,-50
http://sweetontology.net/realmClimateZone#E,,CHEBI:29972,L-glutamic acid residue,-50
http://sweetontology.net/realmClimateZone#E,,UO:0000289,exa,-50
http://sweetontology.net/realmClimateZone#EM,,CHEBI:73507,Glu-Met,-50
http://sweetontology.net/realmClimateZone#ET,,CHEBI:73510,Glu-Thr,-50
http://sweetontology.net/realmClimateZone#ET,,GO:0004306,ethanolamine-phosphate cytidylyltransferase activity,-50
http://sweetontology.net/realmClimateZone#SemiAridClimate,,ENVO:01000378,arid subtropical,
http://sweetontology.net/realmCryo#AblationZone,,ENVO:01000914,ablation zone,
http://sweetontology.net/realmCryo#FrazilIce,,ENVO:03000046,frazil ice,
http://sweetontology.net/realmCryo#Glacier,,ENVO:00000133,glacier,
http://sweetontology.net/realmCryo#IceCap,,ENVO:00000145,ice cap,
http://sweetontology.net/realmCryo#IceField,,ENVO:00000132,ice sheet,
http://sweetontology.net/realmCryo#IceField,,ENVO:00000133,glacier,
http://sweetontology.net/realmCryo#IceField,,ENVO:00000145,ice cap,
http://sweetontology.net/realmCryo#IceField,,ENVO:00000299,ice field,
http://sweetontology.net/realmCryo#IceFloe,,ENVO:00000298,iceberg,
http://sweetontology.net/realmCryo#IceFloe,,ENVO:03000065,ice floe,
http://sweetontology.net/realmCryo#IceSheet,,ENVO:00000132,ice sheet,
http://sweetontology.net/realmCryo#IceSheet,,ENVO:00000299,ice field,
http://sweetontology.net/realmCryo#IceShelf,,ENVO:00000132,ice sheet,
http://sweetontology.net/realmCryo#IceShelf,,ENVO:00000380,ice shelf,
http://sweetontology.net/realmCryo#Iceberg,,ENVO:00000298,iceberg,
http://sweetontology.net/realmCryo#Iceberg,,ENVO:00000299,ice field,
http://sweetontology.net/realmCryo#LandIce,,ENVO:00000131,glacial feature,
http://sweetontology.net/realmCryo#Lead,,CHEBI:25016,lead atom,-50
http://sweetontology.net/realmCryo#Lead,,CHEBI:27889,lead(0),-50
http://sweetontology.net/realmCryo#PackIce,,ENVO:00000132,ice sheet,
http://sweetontology.net/realmCryo#SeaIce,,ENVO:00002200,sea ice,
http://sweetontology.net/realmCryo#Tundra,,ENVO:00000112,tundra,
http://sweetontology.net/realmGeol#Asthenosphere,,ENVO:01000647,asthenosphere,
http://sweetontology.net/realmGeol#Batholith,,ENVO:01000521,batholith,
http://sweetontology.net/realmGeol#Bedrock,,ENVO:01000751,bedrock,
http://sweetontology.net/realmGeol#Core,,ENVO:01000641,planetary core,
http://sweetontology.net/realmGeol#Core,,GO:0019013,viral nucleocapsid,-50
http://sweetontology.net/realmGeol#Core,,IAO:0000224,core,-50
http://sweetontology.net/realmGeol#Crust,,ENVO:01000638,planetary crust,
http://sweetontology.net/realmGeol#Dike,,ENVO:00000178,levee,
http://sweetontology.net/realmGeol#Dike,,ENVO:01000671,dike,
http://sweetontology.net/realmGeol#Laccolith,,ENVO:01000734,laccolith,
http://sweetontology.net/realmGeol#Lithosphere,,ENVO:01000646,lithosphere,
http://sweetontology.net/realmGeol#Lopolith,,ENVO:01000735,lopolith,
http://sweetontology.net/realmGeol#Mantle,,ENVO:01000640,planetary mantle,
http://sweetontology.net/realmGeol#Mesosphere,,ENVO:01000539,mesosphere,
http://sweetontology.net/realmGeol#Moho,,ENVO:01000750,Mohorovicic discontinuity,
http://sweetontology.net/realmGeol#Sill,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmGeol#Sill,,ENVO:00000539,sill,
http://sweetontology.net/realmGeol#Sill,,ENVO:01000737,sill,
http://sweetontology.net/realmGeolBasin#BackArcBasin,,ENVO:00002277,back-arc basin,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00000151,sabkha,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00000165,asphalt lake,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00000195,sinkhole,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00000291,drainage basin,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00000311,kettle,
http://sweetontology.net/realmGeolBasin#Basin,,ENVO:00002277,back-arc basin,
http://sweetontology.net/realmGeolConstituent#Corona,,CHEBI:37409,crown compound,-50
http://sweetontology.net/realmGeolConstituent#Dropstone,,ENVO:01000136,drop stone,
http://sweetontology.net/realmGeolConstituent#Layer,,ENVO:01000281,layer,
http://sweetontology.net/realmGeolConstituent#Vein,,ENVO:01000670,vein,
http://sweetontology.net/realmGeolContinental#ContinentalCrust,,ENVO:01000748,continental crust,
http://sweetontology.net/realmGeolContinental#ContinentalMargin,,ENVO:01000298,continental margin,
http://sweetontology.net/realmHydro#Aquifer,,ENVO:00012408,aquifer,
http://sweetontology.net/realmHydro#Bank,,ENVO:00000141,bank,
http://sweetontology.net/realmHydro#Bank,,ENVO:00000167,bar,
http://sweetontology.net/realmHydro#Dike,,ENVO:00000178,levee,
http://sweetontology.net/realmHydro#Dike,,ENVO:01000671,dike,
http://sweetontology.net/realmHydro#Dyke,,ENVO:00000178,levee,
http://sweetontology.net/realmHydro#Dyke,,ENVO:01000671,dike,
http://sweetontology.net/realmHydro#Embankment,,ENVO:00000178,levee,
http://sweetontology.net/realmHydro#Levee,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmHydro#Levee,,ENVO:00000178,levee,
http://sweetontology.net/realmHydro#SurfaceWater,,ENVO:00002042,surface water,
http://sweetontology.net/realmHydro#UndergroundWater,,ENVO:00005792,underground water,
http://sweetontology.net/realmHydro#UnsaturatedZone,,ENVO:00000328,vadose zone,
http://sweetontology.net/realmHydro#VadoseZone,,ENVO:00000328,vadose zone,
http://sweetontology.net/realmHydroBody#Aqueduct,,ENVO:00000072,aquaduct,
http://sweetontology.net/realmHydroBody#Arroyo,,ENVO:00000031,wadi,
http://sweetontology.net/realmHydroBody#BarrierLagoon,,ENVO:00000038,lagoon,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00000151,sabkha,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00000165,asphalt lake,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00000195,sinkhole,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00000291,drainage basin,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00000311,kettle,
http://sweetontology.net/realmHydroBody#Basin,,ENVO:00002277,back-arc basin,
http://sweetontology.net/realmHydroBody#Bay,,ENVO:00000032,bay,
http://sweetontology.net/realmHydroBody#BlanketBog,,ENVO:00000043,wetland,
http://sweetontology.net/realmHydroBody#BlanketBog,,ENVO:00000511,blanket bog,
http://sweetontology.net/realmHydroBody#BodyOfWater,,ENVO:00000063,water body,
http://sweetontology.net/realmHydroBody#Bog,,ENVO:00000043,wetland,
http://sweetontology.net/realmHydroBody#Bog,,ENVO:00000044,peatland,
http://sweetontology.net/realmHydroBody#Bog,,ENVO:01000527,flush toilet fixture,
http://sweetontology.net/realmHydroBody#Bog,,ENVO:01000534,pour-flush toilet fixture,
http://sweetontology.net/realmHydroBody#Bog,,ENVO:01000535,pour-flush pit latrine,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000014,canal,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000036,irrigation canal,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000042,drainage canal,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000079,flume,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000139,irrigation ditch,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000140,drainage ditch,
http://sweetontology.net/realmHydroBody#Canal,,ENVO:00000525,canalized stream,
http://sweetontology.net/realmHydroBody#Canal,,PO:0025132,canal,-50
http://sweetontology.net/realmHydroBody#Channel,,ENVO:00000016,sea,
http://sweetontology.net/realmHydroBody#Channel,,ENVO:00000394,strait,
http://sweetontology.net/realmHydroBody#Channel,,ENVO:03000117,channel,
http://sweetontology.net/realmHydroBody#CheckDam,,ENVO:00000555,check dam,
http://sweetontology.net/realmHydroBody#Creek,,ENVO:00000023,stream,
http://sweetontology.net/realmHydroBody#Dam,,ENVO:00000074,dam,
http://sweetontology.net/realmHydroBody#Dam,,ENVO:00000500,beaver dam,
http://sweetontology.net/realmHydroBody#Estuary,,ENVO:00000045,estuary,
http://sweetontology.net/realmHydroBody#Fjord,,ENVO:00000039,fjord,
http://sweetontology.net/realmHydroBody#FreshwaterLake,,ENVO:00000021,freshwater lake,
http://sweetontology.net/realmHydroBody#Inlet,,ENVO:00000032,bay,
http://sweetontology.net/realmHydroBody#Inlet,,ENVO:00000045,estuary,
http://sweetontology.net/realmHydroBody#Inlet,,ENVO:00000475,inlet,
http://sweetontology.net/realmHydroBody#Inlet,,ENVO:00000497,rincon,
http://sweetontology.net/realmHydroBody#Lagoon,,ENVO:00000038,lagoon,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000020,lake,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000025,reservoir,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000033,pond,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000038,lagoon,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000055,saline evaporation pond,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000219,landlocked sea,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000234,bayou,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000268,lake bed,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000270,beaver pond,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000277,dry lake,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000387,container of an intermittent lake,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000435,proglacial lake,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000487,paternoster lake,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000502,container of an intermittent saline lake,
http://sweetontology.net/realmHydroBody#Lake,,ENVO:00000532,intermittent saline evaporation pond,
http://sweetontology.net/realmHydroBody#Marsh,,ENVO:00000035,marsh,
http://sweetontology.net/realmHydroBody#Marsh,,ENVO:00000043,wetland,
http://sweetontology.net/realmHydroBody#Marsh,,ENVO:01000190,flooded savanna biome,
http://sweetontology.net/realmHydroBody#Mouth,,ENVO:00000045,estuary,
http://sweetontology.net/realmHydroBody#Mouth,,ENVO:00000479,mouth,
http://sweetontology.net/realmHydroBody#Peatland,,ENVO:00000043,wetland,
http://sweetontology.net/realmHydroBody#Peatland,,ENVO:00000044,peatland,
http://sweetontology.net/realmHydroBody#Pond,,ENVO:00000033,pond,
http://sweetontology.net/realmHydroBody#RaisedBog,,ENVO:00000185,raised mire,
http://sweetontology.net/realmHydroBody#Reservoir,,ENVO:00000025,reservoir,
http://sweetontology.net/realmHydroBody#River,,ENVO:00000022,river,
http://sweetontology.net/realmHydroBody#Sound,,ENVO:00000393,sound,
http://sweetontology.net/realmHydroBody#Spring,,ENVO:00000027,spring,
http://sweetontology.net/realmHydroBody#Spring,,ENVO:00000051,hot spring,
http://sweetontology.net/realmHydroBody#Spring,,ENVO:00000125,mineral spring,
http://sweetontology.net/realmHydroBody#Strait,,ENVO:00000394,strait,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000023,stream,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000024,obsolete intermittent stream,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000029,watercourse,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000041,tidal creek,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000069,distributary,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000152,anabranch,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000153,headwater,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000272,confluence,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000385,stream mouth,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000427,meander,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000495,tributary,
http://sweetontology.net/realmHydroBody#Stream,,ENVO:00000517,lost stream,
http://sweetontology.net/realmHydroBody#Swamp,,ENVO:00000233,swamp,
http://sweetontology.net/realmHydroBody#Swamp,,ENVO:01000190,flooded savanna biome,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000035,marsh,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000043,wetland,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000044,peatland,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000054,saline marsh,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000057,mangrove swamp,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000107,heath,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000157,peat cut,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000185,raised mire,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000186,string mire,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000192,mudflat,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000232,fen,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000233,swamp,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000241,tidal mudflat,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000472,backwater,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000489,palsa,
http://sweetontology.net/realmHydroBody#Wetland,,ENVO:00000511,blanket bog,
http://sweetontology.net/realmLandAeolian#Desert,,ENVO:00000097,desert,
http://sweetontology.net/realmLandAeolian#Desert,,ENVO:00000172,sandy desert,
http://sweetontology.net/realmLandAeolian#Desert,,ENVO:00000173,rocky desert,
http://sweetontology.net/realmLandAeolian#Desert,,ENVO:00000183,stony desert,
http://sweetontology.net/realmLandAeolian#Desert,,ENVO:00000315,bajada,
http://sweetontology.net/realmLandAeolian#Dune,,ENVO:00000170,dune,
http://sweetontology.net/realmLandAeolian#Eolian,,ENVO:03000020,aeolian transport process,
http://sweetontology.net/realmLandAeolian#SandDune,,ENVO:00000170,dune,
http://sweetontology.net/realmLandCoastal#Atoll,,ENVO:00000166,atoll,
http://sweetontology.net/realmLandCoastal#Bar,,ENVO:00000167,bar,
http://sweetontology.net/realmLandCoastal#Bar,,ENVO:00000285,quicksand area,
http://sweetontology.net/realmLandCoastal#Bar,,ENVO:00000306,spit,
http://sweetontology.net/realmLandCoastal#Bar,,ENVO:00000420,tombolo,
http://sweetontology.net/realmLandCoastal#BarrierIsland,,ENVO:00000167,bar,
http://sweetontology.net/realmLandCoastal#BarrierIsland,,ENVO:1000751,barrier island,
http://sweetontology.net/realmLandCoastal#Beach,,ENVO:00000091,beach,
http://sweetontology.net/realmLandCoastal#CoastalPlain,,ENVO:00000090,coastal plain,
http://sweetontology.net/realmLandCoastal#Cove,,ENVO:00000138,cove,
http://sweetontology.net/realmLandCoastal#Delta,,CHEBI:36375,Delta baryon,-50
http://sweetontology.net/realmLandCoastal#Delta,,ENVO:00000101,delta,
http://sweetontology.net/realmLandCoastal#Harbor,,ENVO:00000463,harbor,
http://sweetontology.net/realmLandCoastal#IntertidalZone,,ENVO:00000316,intertidal zone,
http://sweetontology.net/realmLandCoastal#IntertidalZone,,ENVO:01000410,marine eulittoral zone,
http://sweetontology.net/realmLandCoastal#Island,,ENVO:00000098,island,
http://sweetontology.net/realmLandCoastal#Island,,ENVO:00000103,mangrove island,
http://sweetontology.net/realmLandCoastal#Island,,ENVO:00000166,atoll,
http://sweetontology.net/realmLandCoastal#Island,,ENVO:00000269,land-tied island,
http://sweetontology.net/realmLandCoastal#Island,,ENVO:00000419,stack,
http://sweetontology.net/realmLandCoastal#Island,,ENVO:00000420,tombolo,
http://sweetontology.net/realmLandCoastal#IslandArc,,ENVO:00000220,archipelago,
http://sweetontology.net/realmLandCoastal#IslandArc,,ENVO:00000353,island arc,
http://sweetontology.net/realmLandCoastal#Isthmus,,ENVO:00000174,isthmus,
http://sweetontology.net/realmLandCoastal#Key,,ENVO:00000098,island,
http://sweetontology.net/realmLandCoastal#LittoralZone,,ENVO:00000316,intertidal zone,
http://sweetontology.net/realmLandCoastal#LittoralZone,,ENVO:01000407,littoral zone,
http://sweetontology.net/realmLandCoastal#MudFlat,,ENVO:00000043,wetland,
http://sweetontology.net/realmLandCoastal#MudFlat,,ENVO:00000192,mudflat,
http://sweetontology.net/realmLandCoastal#Shoal,,ENVO:00000167,bar,
http://sweetontology.net/realmLandCoastal#Shore,,ENVO:00000141,bank,
http://sweetontology.net/realmLandCoastal#Shore,,ENVO:00000304,shore,
